vendedor,produto,categoria_do_produto,qntd,valor_venda,rank
6f892e20a171e98efe17fdb971ff319b,4a300735bc293723103db0d0c1bc1585,telefonia,17,1577.8,1
6fa9202c10491e472dffd59a3e82b2a3,a3cd9517ebf5a50dca25acce54f3b171,utilidades_domesticas,3,7014.24,1
6fc26fe110feebd80a433e1f012a84f9,03a20f79e4c056b48ce29b3e30beb0fb,moveis_decoracao,7,708.0,1
6fd52c528dcb38be2eea044946b811f8,a2a1d57880bb40e60b59530ba0177ccf,cama_mesa_banho,9,479.91,1
7008613ea464bad5cb9b83456e1e6a8f,44a34214a57dc373dcd80f54c919d006,esporte_lazer,49,1858.5,1
700f03c207639c22d933381ff60b35c2,b0a8a49ada74c34192709d0c9490d915,pet_shop,2,419.98,1
70125af26c2d6d4ef401a1d02ae7701f,5c909f03b5baf836858186d3d5867020,esporte_lazer,3,145.5,1
70126eecc6aa1274392a1743866e9678,3c9ddb88ecde498679b5c3b5f9b0a213,brinquedos,2,77.6,1
701938c450705b8ae65fc923b70f35c7,c94d19d021d4a8fbae5a45f904aeea90,moveis_sala,23,3132.39,1
702835e4b785b67a084280efca355756,a9c404971d1a5b1cbc2e4070e02731fd,NULL,1,7.6,1
7040e82f899a04d1b434b795a43b4617,a59fb60fddcc72a9878b7ed5cb69d8e4,audio,42,710.499999999999,1
70849ca4f400aaabb62cb7462a6f1428,2b3b11d70c32fbfc8e850fb68985a000,instrumentos_musicais,3,269.97,1
709e16e2b25c7474d980076c6bfc4806,d581a9097bc2a13adf46bbd864ee0d08,beleza_saude,6,708.0,1
70a12e78e608ac31179aea7f8422044b,776ef0ee36e20757c513e64903f1fa8a,beleza_saude,27,2689.0,1
70b52a4cfc823994561b00bad161b4ed,0c79aab7a6a2449f932887fb3c8d0127,automotivo,8,585.0,1
70bf57d811208f8923b41bbd499a67a4,c181ddb9a0403b7f2010870a988a61bd,cool_stuff,5,481.0,1
70c0fda4c313d87115644d39e62eec60,41e4e4c8ab0ec1fcde0df5679749a3e4,utilidades_domesticas,1,25.99,1
70c27847eca8195c983ed7e798c56743,0c71252f37443403376d2008034a7240,pet_shop,13,1954.46,1
70c4eedec9cb4a85cda2f3f9673557b4,0dbda89985ac97cc36d9239d67a1172b,informatica_acessorios,2,479.8,1
70ee69419916dc13e3aed619061f996c,dedb5adefe63796ce6edd624d0ebd8a8,moveis_decoracao,1,45.0,1
70eea00b476a314817cefde4aad4f89a,fa381a4a9af65ea5fc8f3829214045f9,esporte_lazer,16,4288.7,1
70f7e8018e3d46c748c92f026aa2585a,0e7467f597732a74c1f98f7703117626,beleza_saude,1,119.9,1
70f84699be677ec988d1fa824aef7d90,75a320dd19d196149ee1514926d97bff,instrumentos_musicais,2,549.8,1
71039d19d4303bf9054d69e9a9236699,fbaefac04950112a7da468bc016cc257,brinquedos,3,89.7,1
710e3548e02bc1d2831dfc4f1b5b14d4,cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,28,2999.7,1
71271995e85f5b8530be99ed54a91b89,bfc275f6de912665e4dcd8da32f43c10,utilidades_domesticas,8,776.0,1
712e6ed8aa4aa1fa65dab41fed5737e4,1dec4c88c685d5a07bf01dcb0f8bf9f8,automotivo,35,19965.0,1
712efd3b68f9686dc856b84abd0f21ae,4466f429e81266e99d1935267aa13329,bebes,1,139.0,1
7139dc5186aa238b006e066d8fbab2e4,d727c091d4ce7f59b5e690ce0b58b1ea,artes,4,228.0,1
713e3a23ca5e47786eb6f0d99f94cfac,1f851a7f6257c8bfa62e1853e4b6bf63,bebes,1,529.0,1
7142540dd4c91e2237acb7e911c4eba2,ca92f5c2276bfd491db575cd9de5a70d,fashion_calcados,5,426.42,1
714b9a1332840f257b49f476bea4e341,9f9d0d6ad3c84f4f0f6748167d2a6dfc,informatica_acessorios,4,999.96,1
71592660bbcb6a4664e97b6f8b68babc,401b500ac0cf49fd24047ba60015a7ae,ferramentas_jardim,1,766.32,1
71593c7413973a1e160057b80d4958f6,9e5f752e9e19cd6887063f004ee0da55,moveis_decoracao,1,179.7,1
715bbd5ba4e6b74cb0d2f29eb45058b0,83aae8023b8feda53259f63e0ec06390,moveis_decoracao,10,899.0,1
7178e1eaa97257d8b6d4b80efd77a025,0d8ce3ada96b62b2dd49290fceb45d0f,construcao_ferramentas_ferramentas,1,167.9,1
7178f9f4dd81dcef02f62acdf8151e01,e4d325bd1eea550509bdbbc5c3301fc1,perfumaria,30,10799.26,1
717b78b0950b51ed00b1471d858b0edc,ebb132e52ceaa1001756409f1dd0750a,utilidades_domesticas,4,119.6,1
718539d38d07dd351c76db862760e2e2,45cfee87da128a8f939226bedd92a72d,pet_shop,10,326.4,1
71dc18fd8cbf5fd77f45dd8b427abb34,913eefa4eb54c8a9bcb9871dfd94a0ca,ferramentas_jardim,4,1080.0,1
7202e2ba20579a9bd1acb29e61fe71f6,f9cce3e19235fa7d11942f69caaa22c7,telefonia,9,2579.1,1
720e6cf846ea7572cbb66b743fb91e6c,1b37b3107916db24fcb0ea0f9c024bd3,beleza_saude,1,54.0,1
7210cd29727d674c00741e5e387b3ccd,8e45f326187b3e85211143797e4bd30d,perfumaria,2,259.78,1
72146da5774cabf2632faedcae097a76,729dfb36954326a8b9ad0a5602571943,sinalizacao_e_seguranca,1,88.99,1
7238a95bb63ef7e498389fb863b834a1,5fd295ecaf1c3821da3a53a52dac90e2,construcao_ferramentas_jardim,4,512.0,1
7238f877570096ae403c51898fa64566,fad9c24cf8c042a01ea0f381957f9ea5,cool_stuff,3,1200.0,1
723a46b89fd5c3ed78ccdf039e33ac63,58db79da5975332e9006ec0fca77226f,automotivo,1,66.64,1
723cd880edaacdb998898b67c8f9da30,e5431fe7b289028ba2b453fafd45f0f8,moveis_sala,4,399.96,1
72431a818f97fe6ab9c81eee3e297e54,b16c2f0d8f720f01316cb3fcf81f18a8,automotivo,1,229.9,1
725af026f869236a8dd0ceb98564d156,3fadfe202fc3ad333cdd51870f1ddb03,utilidades_domesticas,2,437.33,1
725c32fa80c2faacc4fc88450d27314e,6f33a4a09ae1180a0ee1ff4682b2d21f,brinquedos,20,2819.8,1
7299e27ed73d2ad986de7f7c77d919fa,5a6e53c3b4e8684b13388d6aa4afdf12,utilidades_domesticas,67,1190.27,1
729b2d09b2a0bdab221076327f13d050,c0704b7b41d23540e8576c5e84484dcb,beleza_saude,12,537.4,1
729f06993dac8e860d4f02d7088ca48a,f7f59e6186e10983a061ac7bdb3494d6,utilidades_domesticas,27,1361.1,1
72bc2cce903c872fe376a8faaa81d237,44feb28a74abb0f2f303412d60160750,livros_tecnicos,6,794.0,1
72c38a04bd6a1c3dbc5298425a0db86d,48ce12dd2efb6bb7f38a34eb4723c10e,consoles_games,1,284.9,1
72c5da29406b4234927b81855e7b64f6,2722b86640ddc24e1374c2df1ac2a230,construcao_ferramentas_construcao,13,3899.87,1
72c73be2b085b9d57650dd53eb2004c9,24fcd474105d95d2002f38f0cacf87ee,automotivo,1,29.4,1
730937bf88cb151eb2eb849f642fc213,e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,15,1895.2,1
7315baebc0572ff220d226283dc66728,50f39d42ee3c1155a39f330b0b53c735,NULL,1,25.95,1
731ef20c231d9a7103a425e83fd91271,9bc0b0cf5d074be7d532d216a92ec874,moveis_cozinha_area_de_servico_jantar_e_jardim,2,1692.0,1
734def04b237117a09321dd6d8f3f2a2,7374fc6499912f1f91f7cc2bbddb0869,instrumentos_musicais,1,1085.99,1
7354220fb240bde543b3c40c060d41e7,eda67c42c2e05d1ba88119d626ec921f,informatica_acessorios,2,118.0,1
7357b52d27cbaa90f81a96cbc1279396,6a31191d5ac5852b0478f6e245ac5b02,utilidades_domesticas,10,1198.3,1
739c7d7be81f63812dea0d1b1451c651,65cc6f2cc545241fa4b7d11d6fe1d3e5,utilidades_domesticas,1,49.9,1
73a63f72308aa20a46f4b1632018f196,cb03e4f0503f45854e87afe535e0681d,ferramentas_jardim,5,1645.0,1
73b8eb4a9a729d4019b24ed1be748cbf,13bb5184d064f9b96e56d241eb8b7814,brinquedos,2,243.5,1
73da1880b39c71de2b262bc7720c1494,d81d3da04eaeaf9608d87763815d7885,utilidades_domesticas,2,398.0,1
740205fedfe4e90ca6857bc77db0f2b4,5f348c2c79eb5d1eea867e7903fce1ee,eletroportateis,1,229.9,1
7402d13c03a7e91366337cd1de471144,de13988b8f96fd17e7ec136da2638de8,moveis_cozinha_area_de_servico_jantar_e_jardim,3,168.39,1
741f8c587cb4248ebc5b779a0e8e0e51,ec9f54e0036a28f74cc88439e4f9168b,eletrodomesticos,1,35.99,1
744dac408745240a2c2528fb1b6028f3,3986c6e32f39114eff1ded07f1cb16fb,industria_comercio_e_negocios,2,1496.0,1
74636e24f01da9268b0ed88dacd8513e,d104587c550fe86cd47e55d8f1b3ca72,utilidades_domesticas,3,567.0,1
747c1cdcd1737dcfbd1547f6eb6f2cf3,4cd28afd5262ba4525b795febecee98b,cama_mesa_banho,1,105.1,1
747e73c01a4593d4cf60dcf970fd2689,4df83a41105e00e0845b9d12b5fe601c,relogios_presentes,1,989.0,1
74871d19219c7d518d0090283e03c137,70aaba5ccf6aac45a3a7917f3a79c7e4,cool_stuff,1,203.8,1
7494d0dcba8551df6cf37f1b905dc2f7,5a286d54a7400c4a0921c6e99300d684,informatica_acessorios,1,45.9,1
749e7cdabbaf72f16677859e27874ba5,47ac3d02c68a76bc97b3b305f6e1192f,NULL,1,41.9,1
74a9b9bddf14ece02beb81f52c41a88d,2cc7c90e4f016e696c34e817f09e658f,cool_stuff,1,60.0,1
74bafed391319577bce6f4d2acc0589a,c0dd2eb717671a095ce97504bfba29c7,beleza_saude,2,1498.0,1
74c7dec0a384d8a05950e629bd23bde9,6f97a895233612b425fbd7ba837a462b,beleza_saude,2,57.8,1
750303a20e9c56b2a6bc45cdce0b897d,04433a8021475a2002663f94203c88da,construcao_ferramentas_ferramentas,6,321.3,1
751bdc4d83a466c7206cd42e8f426b03,d370e908175e2f3b39bb7fd33fd4c530,esporte_lazer,6,119.94,1
751e274377499a8503fd6243ad9c56f6,d5e17af4e0c9b0def251a1c9d2b0eaa2,construcao_ferramentas_seguranca,1,218.0,1
75745ef7bc7d4f3ea3380f6f5303f514,f38ded084a0a2da8b32fda4789f494a3,bebidas,1,169.9,1
7586919161935337bf6b6d7ff5779648,5a2c5357841ae997771d179eee3f2027,esporte_lazer,3,771.22,1
75a4764c108403a7a0575140cb22287c,82d81ab45858ba32dffde40acc8b3062,utilidades_domesticas,2,349.45,1
75d34ebb1bd0bd7dde40dd507b8169c3,bf128711128b70eaa9e07df69e9a75e2,telefonia,10,1319.89,1
75fbb52eda0cbc24f479d3b2fbfa8d3e,6f19f41a7c7ac7e45f4070d07ed80a75,dvds_blu_ray,3,59.7,1
75fdd0a732287f9497b179f6bd445d32,75f54c6aa3a4ccb9ab44fae693c21418,NULL,1,59.9,1
761681a821d8275bc79f552116d06869,a87d9e903f9535b37cc8c45e0ab5edf2,ferramentas_jardim,1,151.24,1
762ed976527cddf02787edba70fffa2a,4eebe44f76b0976eab5c92eebeac8b55,casa_construcao,2,79.8,1
762fafdaa57a532ee0119731697579dd,1efd84ba20d23186f576a37baf64ae9d,cool_stuff,2,49.0,1
76623fde66e6b63b59440fd34160512d,b441e652e4d7e9905e1d2734a908e021,fashion_bolsas_e_acessorios,1,29.9,1
7681ef142fd2c19048da7430856b5588,4e11734666acc305a4649de43f0bd181,pcs,6,5005.0,1
76833248bbc0e65a0293ec62023e4396,437ae72c066abf24996b52549bbb6432,industria_comercio_e_negocios,1,1699.99,1
768a86e36ad6aae3d03ee3c6433d61df,6fd08d44046ab994b96ff38ad6fcfba1,bebes,7,186.0,1
768de2a4fc06aacecb9a586ccc30746a,9257d3f01cd400076c63470f92434c7e,cool_stuff,9,311.1,1
76c47a299e4a8fe992316a85865acbe9,f7e5d21b19afd9b7b543e68501ceef6b,beleza_saude,2,240.0,1
76d336555bb25f3165d2f0d6da719c40,8c34ab7fffe8c063bc8c6da88aa92185,esporte_lazer,2,330.0,1
76d5af76d0271110f9af36c92573f765,9cb2ed2f273027b8daa3b0863368105c,esporte_lazer,7,438.9,1
76d64c4aca3a7baf218bf93ef7fa768d,2bb3e85f2a403543fdb64e266e70c792,brinquedos,16,5513.4,1
76de363de16dacc923eec8daf91df504,02357c69f595e004b50ba115b3f88d63,cool_stuff,1,250.0,1
76ea5315acb3f5f7ade3cd261faf922a,077c1ba3f2e5e4145faf0a12f35ec1d5,automotivo,3,188.7,1
77128dec4bec4878c37ab7d6169d6f26,639a641dfdddb9367d030768148076b1,alimentos_bebidas,1,6.5,1
7722b1df1b0e383e000397b2c11e3e19,37bc5c7b7dca15cfcbe282fb0dd0bab3,utilidades_domesticas,12,239.4,1
77530e9772f57a62c906e1c21538ab82,28b4eced95a52d9c437a4caf9d311b95,moveis_decoracao,18,1317.8,1
77714512e8d4dda9c234da8e3faf16e4,483df9288035696f34225a7047591d13,informatica_acessorios,1,79.8,1
777a0c55737f34ffeb78010f7542ab41,681953ccd5c33207d75571a4bfbe127d,beleza_saude,3,223.85,1
778323240ce2830d68aab11794e00bfb,2c96824d8716171d254d8177e6a232e7,beleza_saude,2,99.98,1
77a515caa36327151d1cc6c32a9f00e1,d37b48918cb999510be8ea3bfded4c94,papelaria,3,249.6,1
77dcbb67ccb3659bd58eaf5661560a30,61d980017b9f55ac2451dbf0bdb849f2,moveis_escritorio,1,960.0,1
77e4abfd739aed9c46480f90f81c0eb4,ef6aa884e3493fd38cc8ee47d8d79d10,cool_stuff,4,507.0,1
77fccaae319668a8ab6cd0fd16aec48c,afd22faefd9584467a374bf7a50f0996,esporte_lazer,5,938.0,1
7813ea3ebd9411dc600b4dd01f7a97b9,c24f692e0f20f854c24c31517610ba7c,telefonia,2,461.6,1
7816cd9c5b1238e320545f5bf7eb80e8,c148ea72eba1b3bb6f9f5050183d533d,ferramentas_jardim,1,489.0,1
781a66c0d89e30814d49fe8b5e14cd07,f2f80444318155ff4846edcb98aa8697,cool_stuff,1,115.0,1
782f78b632a43875dd5b53e3e49c9564,3690ffac39b2896ed64f47bd701a9666,moveis_decoracao,2,146.01,1
784ba75dd9d20200c4caed3d7a77141a,e2a874b1b8340b4038172b1925afd914,utilidades_domesticas,3,275.7,1
78744a20ee2f80ba64f6804c25def2b8,b35370362fa3ad4b1976f2a11f146dfd,moveis_decoracao,4,1996.0,1
78813699ffac347fe27dba345a5f1551,c4df35b0ef8a1996cd7118d81c1632ad,bebidas,1,152.42,1
788e857f317e53de488d393e65a80f45,7c1e2b3fa0233e46fb3bcdcb9919a72f,papelaria,7,770.0,1
788f22bafdd7ab0e1e79f19db72f16a4,6fc029e77559f1864748702ba9f3c1fe,automotivo,1,69.9,1
78a4d36f65a019172c6154468831a69f,a75b732b129c2fe3d8e371dd8333cd00,moveis_cozinha_area_de_servico_jantar_e_jardim,7,1545.5,1
78ba5933c21686d1c2f64669c8c459e7,3c8403a4f7135ffcb0e050a81764088f,cama_mesa_banho,1,105.9,1
78c99c6dff4eeae5be99bf635ed21e3f,b9ee7519d0187d2389af62ba6c612963,esporte_lazer,10,699.0,1
78ef7e885d17f35e2382a47aae8b8cce,1a2a204d5ef11c75f78d34ab0456c9ed,livros_tecnicos,1,199.0,1
7901646fdd36a55f564ffaf2dbccaaf7,12485f9cdebb6ca179826ede539554ad,climatizacao,4,3899.91,1
791cfcfe22fe4a771ece27f90017da92,752cc72634eb0d850747733e9bd4b0b6,informatica_acessorios,2,596.26,1
79565f7d5603b24ddf07ade262547f2f,704a6d9f35e39b53c509c886045329ef,NULL,3,102.0,1
7957cac1a02f45d0a4a7e45626382ec2,e226c4f6c92586f1a8845b35edafd8c0,beleza_saude,1,343.0,1
7963e546f34e098b578f9ad102494601,b0867df586a8d9be80c7d49aa7dacc8c,esporte_lazer,1,60.99,1
7994081388d55b9cf976c050653dd359,99b4367cf2228c8a86922a0649bee6b8,informatica_acessorios,1,900.0,1
7994b065a7ffb14e71c6312cf87b9de2,1033f9821d88262baf13892e285de798,moveis_sala,1,128.7,1
79a679c36c08d606b3fd47ead9de109b,bad9d1329b763d5a67f2d5d6b0a5f94d,bebidas,2,255.0,1
79b93a308a97792cf53ac75f46da00b5,9eca2336e05ce3b44072af92fe661a3a,malas_acessorios,1,99.9,1
79ebd9a61bac3eaf882805ed4ecfa12a,a00d11a2119bd70d658fc7cdcf1f59d3,moveis_decoracao,9,899.1,1
79ed755314cfe6df0daef2c6cd3022cd,548ace38f22cc53db6f049c551d31397,ferramentas_jardim,5,1079.4,1
79ee721b6f766066a80264402548d359,4c35791f944cf1550e8ae288b3f9e258,informatica_acessorios,2,538.0,1
7a073a40a9d3f1fee8bc45670ea1e909,7f524cd9e1d47c5aa4b15b54d6d146cb,moveis_decoracao,1,95.0,1
7a188843479798ca813108fa7b959286,9754ea6652dc3e06be088797f85f4ee5,utilidades_domesticas,1,149.7,1
7a241947449cc45dbfda4f9d0798d9d0,ccb162ed569f47d83f62aebd5700d7ad,climatizacao,13,1807.0,1
7a2d2949aea47fab95fd98d6c9f618b1,0eb5d1d033dcdd7b9b11658ce84ee8e9,pet_shop,4,440.0,1
7a425d299613df3e613bcf9d2eaf5c49,09e24bdfc054e52b9c4af78e3a286a98,perfumaria,4,209.9,1
7a67c85e85bb2ce8582c35f2203ad736,c6dd917a0be2a704582055949915ab32,cool_stuff,120,11868.42,1
7a704e63bb29c446869efde5d57524c8,2d71e17205833ea157f7408ebb3f3229,automotivo,1,94.49,1
7a91bf945c6fae0779f1c61ce97fe45c,7648a2a07675230af77cdcd849834e57,beleza_saude,2,339.8,1
7a9c12e235c36247c3c81f50d6ea9cea,6d0663c395a253a37880561557f660e1,brinquedos,1,378.98,1
7aa4334be125fcdd2ba64b3180029f14,b623b7cb05ee3248fbe4a6ecbeed79a4,brinquedos,53,4468.03,1
7aa538dd6e114e503a2e6154ea352253,497aaad8194759cfad63465c1b810286,utilidades_domesticas,2,759.98,1
7ab0dd5487bab2dc835337b244f689fb,75b4d33f2d9c5de8f5f27d4e807aa9f9,cama_mesa_banho,1,12.5,1
7ad32824caee82087b3e2e5f33b1bf32,1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,12,2388.0,1
7ad41305e96a6cab8294cd65891e9a86,96e5e61e0d12e5a00d818f9d6e7f3670,esporte_lazer,1,120.0,1
7adbd3210a7b3cc2235e225eef33574d,79a0f9f823d85410833d712d89666717,utilidades_domesticas,2,53.0,1
7ade73f1b9b4e965f9009a4c3a7e2c15,21ee06f7fd37a6fe4841865339411674,informatica_acessorios,8,357.0,1
7b07b3c7487f0ea825fc6df75abd658b,271ce3fc018562e90257af8cd2af06bd,esporte_lazer,11,798.82,1
7b0df942f46435babab05d49b744b2c4,69d3ff4f45d52d69e4b06760e0e154e2,instrumentos_musicais,8,8659.72,1
7b1222c3624aa89b9558b50a2594188c,9069c427ca36847bc3907c09712f6cf8,brinquedos,5,3569.59,1
7b3447b497e55af8c15fc7bd89d7b81a,1596772dbdf700f2e7dd35248fcde3aa,esporte_lazer,1,49.9,1
7b3f6ce5c6c22e9b96e7581ebf0df6e1,f71a7ef227514bb1feacf612102d6a19,NULL,1,29.8,1
7b7ed56ae755e2880f2b69632e839c1e,1aaeaa2c5da72dcc8358011100dc5a26,utilidades_domesticas,2,67.8,1
7b7f91e98f8c6def45a1407923304402,a52dba3d501f168fc53246f8f8798249,utilidades_domesticas,2,124.45,1
7b8e8ec35bad4b0ef7e3963650b0a87b,d7350806253f6a1e1351c97a39b9c931,automotivo,3,1979.4,1
7b98de631987e26dd6d803490c43a13c,bcf23a98430ab0bd4ee446c36b596c25,construcao_ferramentas_construcao,4,279.6,1
7bac63f6603d382cc8d0832eb6c100a8,28609f55cdcc0e20aa621696e53c7075,eletrodomesticos,4,2796.0,1
7bb8fac2913a6064ec412e583c6d8b4d,e952feb7c657aae141c56f208088d511,NULL,1,109.0,1
7bcd7c5f8631701474db233ccf1c094b,3846c262ddb08db0ea2cc1a1685590ff,NULL,5,175.0,1
7c1fea10b5b006671d608b1d7c446ec4,352710ec4fab1854c11d4044880afff3,telefonia,2,39.8,1
7c4402417d51474d4d0cda9557340e40,7239a6e2e573d13f4a62f90868e40264,utilidades_domesticas,1,119.9,1
7c4618c82226628831613e95e9c22f44,09f6dccfebfa0688abfc1af640b69e61,esporte_lazer,7,225.57,1
7c462184585ae80bd6e5774c62ce50f2,5fedaa257cce9d3db6da91f9cfd815c1,bebes,1,60.0,1
7c4adcc13272c0e26fa23aac642adb7b,f5c18148dc9783aeb37a8bc958d6ce73,automotivo,1,110.0,1
7c51de0ab286204ce75ff42bf7c10d92,972c34115d851ba523bc16ec0ab2b098,beleza_saude,2,456.0,1
7c5b05cbdb5542049f38d90d7815b97d,68ad45d48d69404aeb71ce87e1b2c948,livros_importados,8,479.12,1
7c67e1448b00f6e969d365cea6b010ab,2a5806f10d0f00e5ad032dd2e3c8806e,moveis_escritorio,50,8731.48999999999,1
7c9130f5f3729edd32aa059141d92484,2d760d94cb67db3551e9a01ceb060161,informatica_acessorios,3,126.0,1
7caa63f175b1cecbfaadd8b5ab9998c7,0915ff4c13dc62982f2a0a3ae788945c,cama_mesa_banho,1,19.9,1
7cb946b1ad19faebe28c3e86c2794ec3,bfb76bd20f67223309240df0b98e1a29,beleza_saude,1,25.0,1
7cf4ea70955b00d6b3c22542598e2715,eb122b90105653349d119d8307ef5f22,eletroportateis,1,189.9,1
7d13fca15225358621be4086e1eb0964,53b36df67ebb7c41585e8d54d6772e08,relogios_presentes,202,22803.22,1
7d294cf9a6a69dc6a0c3e540fff0e039,9361d7d8750b24496371f42a056065b5,bebes,5,257.25,1
7d456afc660226829370f3173d14520c,e9b3cf27d68caa64832c4a7c460abcb9,market_place,11,1920.9,1
7d484ca289afaac6bf5fc6a1e96d2226,518461aa554cd12890fa4baedfc868dc,brinquedos,1,99.0,1
7d76b645482be4a332374e8223836592,a0cb23ea9b98f51407ac7bd1fcd29c2e,telefonia,10,253.35,1
7d7866a99a8656a42c7ff6352a433410,e583bb5fa3cb1e876a6ea48f21dfef34,artigos_de_festas,2,45.0,1
7d7d2b7a51328016102d4528c411d630,acf962a85a6f611c28a60519a4ae46e5,utilidades_domesticas,2,200.0,1
7d81e74a4755b552267cd5e081563028,86dad5d04b5dff7634aa79ca9d0324a7,construcao_ferramentas_construcao,1,32.5,1
7d948535954aaf8c5d39db007f74372e,cfbf1eb673c7eba9e2f58d9375e902b1,fashion_roupa_feminina,2,98.0,1
7daca0837f033a41a6f3428c18657533,99e28f7c171b6945dc991d1178ffedfe,utilidades_domesticas,2,559.98,1
7dc8c42cc750eeafea6c85712ffee9bf,f3ce47ccf98da2906f6b8b1387618e07,utilidades_domesticas,10,1973.92,1
7dc9a3355bae96dd82008b313d3a456c,33d572fab2a1a7c217d8831ade7d9357,pet_shop,1,899.0,1
7ddcbb64b5bc1ef36ca8c151f6ec77df,165f86fe8b799a708a20ee4ba125c289,cool_stuff,108,17653.92,1
7dea6f73af847b42cc3985bd620f994d,e73a764ace9b74b912bea28a731f60e0,moveis_cozinha_area_de_servico_jantar_e_jardim,1,175.0,1
7df1fc11cc5cbc518b39faa60cf5d67c,5d91ebba17efcefccb56680d45aae16b,automotivo,1,314.9,1
7e1fb0a3ebfb01ffb3a7dae98bf3238d,8c292ca193d326152e335d77176746f0,beleza_saude,85,13954.0,1
7e26c750b4cb9f6766f58265ff9ebe95,e0f33a3329af6716a0bb47fd7a664439,NULL,20,1194.3,1
7e3dde9ffba72d5340f9aaf09b4424be,26459570e7be02e4861603614f8043c3,utilidades_domesticas,1,220.0,1
7e3f87d16fb353f408d467e74fbd8014,4ce9ab528124f89e091b17d11aa2e97c,informatica_acessorios,35,1916.75,1
7e79d65b5c6f1f544b7daea036acf720,c551ffaf36e5c1d8444b44bb7c78123b,brinquedos,3,277.9,1
7e93a43ef30c4f03f38b393420bc753a,e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,14,3373.8,1
7e959205cebc10adefcb331f934238a4,9207d6b9c76ea46cbc5b101a23293cc2,relogios_presentes,1,279.1,1
7ea5bfa6c340f58f8e71fc1f0412b0d6,cac9e5692471a0700418aa3400b9b2b1,bebes,81,9322.34999999999,1
7ecd59e5e20407131822c1a68ac59c1f,c706d50b57c9e83293c2586d01f32445,papelaria,18,1149.77,1
7ecef8194babfec876ca720714327841,a39dac35775c3a863b0b7b6d72e839ca,utilidades_domesticas,2,132.0,1
7f02656561b680def9986c0795a8a080,2701fc4808fcb783d1347510b8b16698,utilidades_domesticas,2,84.0,1
7f152321c60a266edc53af1925ef96c1,1dfb36d969d347f56f43590ec42c7b8c,esporte_lazer,11,1759.89,1
7f2617c58d5d06806987308b45654351,52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,18,2878.1,1
7f35f9daf223da737b78738fbae4d977,6e7f4ae007302e93c5610894712289bb,fraldas_higiene,3,180.0,1
7f40d06aa0b5f1aa4f41af8c0480e2ef,5f416bfe77190b2f1c9de649d926e56a,brinquedos,3,734.97,1
7f5e4d5efad7e44b91115dd1decb65f3,2fb9e46750ac55362f7b642f12b5835b,informatica_acessorios,2,120.0,1
7f7b8245c336066a1f9933c359f11d77,437c05a395e9e47f9762e677a7068ce7,beleza_saude,25,1380.06,1
7fc87cc3e89b3d1d5cabdca32f8485aa,613221d716be89edd3bb436c8060cd05,moveis_escritorio,3,632.7,1
7fdb0720c8d7c9075538b365dc8c3a22,d373a9b9079c251371e94cacf40c1fe7,moveis_quarto,5,1435.0,1
7fe21dd00d2f4943ae09525efa2fd674,9c268694cc413affbf3c27d05ef796d1,fashion_bolsas_e_acessorios,1,89.9,1
7ff588a03c2aeae4fbd23f9ae64b760d,51d35e4714b113bccacfe7248a13375a,automotivo,3,85.68,1
800214c63934acd05d47e84214db8ba8,016809bbae76f284266dcffcbb12480b,malas_acessorios,1,69.9,1
80146bc52c4f6af5239b23de2a20262b,bf99dbe84781cda5b1fc4f926d10dc1b,moveis_decoracao,1,27.1,1
804287717b9156fb7a787acd9af4fac1,02f381f455650d4c7b90c96dc50a6206,brinquedos,1,18.8,1
8060d731897e33b5c5ae575ce1e209e1,8f2a61109d01cbda2cc6cdea233b1102,esporte_lazer,5,199.5,1
808d4348b916efa08e766ebad39f61eb,c429a719cac9a29bfb5749d8f9043dae,perfumaria,7,474.3,1
8090490573c6c0aa343a7231ebcb8c86,bf359473d58e90d8fc29bf8f3d282ea9,artes,7,323.84,1
809413606dbfe5deefd2db646693ef67,63de579e88d8a9982d2e279eba56e753,alimentos_bebidas,2,116.22,1
80ceebb4ee9b31afb6c6a916a574a1e2,69c590f7ffc7bf8db97190b6cb6ed62e,pcs,1,6729.0,1
80cfd480be3eb6d6267139f5cb793555,8fe6b4466c75060534fb161548531a7c,papelaria,1,99.9,1
80e6699fe29150b372a0c8a1ebf7dcc8,30469bb5ea377eae7121981e2f0778e4,esporte_lazer,25,3067.1,1
80f2cf9abf6b5a0e5c612b5eea6646e6,3193a48de17d955edc655009bfd530e3,bebes,1,178.5,1
8132b9bd16876e1b0f8808d43825dd48,9f2597e311355defa12f1491420d40d5,esporte_lazer,1,650.0,1
813348c996469b40f2e028d5429d3495,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,160,10870.1,1
81336a0f57a33776419727a300249e90,e4782ca6e59722999a1b22f350c28ddb,esporte_lazer,2,449.7,1
8160255418d5aaa7dbdc9f4c64ebda44,8562e2c780a345b609e1b802d7e3e4ae,cama_mesa_banho,44,3675.4,1
817245bcc3badd82bbd222e0366951a6,9a63d4ef456702710823c21b8cca0332,automotivo,10,1659.0,1
